Castle Name,Latitude,Longitude,Google Maps Link,Wikipedia Link
Castelo de Penacova,40.26666667,-8.26666667,"https://www.google.com/maps?q=40.26666667,-8.26666667",https://pt.wikipedia.org/wiki/Castelo_de_Penacova
Castelo de Penalva,40.65788,-7.65421,"https://www.google.com/maps?q=40.65788,-7.65421",https://pt.wikipedia.org/wiki/Castelo_de_Penalva
Castelo de Penamacor,40.16694444,-7.16583333,"https://www.google.com/maps?q=40.16694444,-7.16583333",https://pt.wikipedia.org/wiki/Castelo_de_Penamacor
Castelo de Penas Roias,41.392294,-6.654261,"https://www.google.com/maps?q=41.392294,-6.654261",https://pt.wikipedia.org/wiki/Castelo_de_Penas_Roias
Castelo de Penedono,40.99,-7.393888888888889,"https://www.google.com/maps?q=40.99,-7.393888888888889",https://pt.wikipedia.org/wiki/Castelo_de_Penedono
Castelo de Penela,40.031211,-8.390519,"https://www.google.com/maps?q=40.031211,-8.390519",https://pt.wikipedia.org/wiki/Castelo_de_Penela
Castelo de Penha Garcia,40.043186187744,-7.0157208442688,"https://www.google.com/maps?q=40.043186187744,-7.0157208442688",https://pt.wikipedia.org/wiki/Castelo_de_Penha_Garcia
Castelo de Pirescoxe,38.837079,-9.091679,"https://www.google.com/maps?q=38.837079,-9.091679",https://pt.wikipedia.org/wiki/Castelo_de_Pirescoxe
Castelo de Pombal,39.91392778,-8.62473611,"https://www.google.com/maps?q=39.91392778,-8.62473611",https://pt.wikipedia.org/wiki/Castelo_de_Pombal
Castelo de Pontega,38.704876,-7.852214,"https://www.google.com/maps?q=38.704876,-7.852214",https://pt.wikipedia.org/wiki/Castelo_de_Pontega
Castelo de Porches,37.09565278,-8.38618333,"https://www.google.com/maps?q=37.09565278,-8.38618333",https://pt.wikipedia.org/wiki/Castelo_de_Porches
Castelo de Portalegre,39.2912,-7.4308,"https://www.google.com/maps?q=39.2912,-7.4308",https://pt.wikipedia.org/wiki/Castelo_de_Portalegre
Castelo de Portel,38.30916667,-7.70277778,"https://www.google.com/maps?q=38.30916667,-7.70277778",https://pt.wikipedia.org/wiki/Castelo_de_Portel
Castelo de Porto de Mós,39.60333333,-8.81861111,"https://www.google.com/maps?q=39.60333333,-8.81861111",https://pt.wikipedia.org/wiki/Castelo_de_Porto_de_M%C3%B3s
Castelo de Portuzelo,41.701994,-8.785297,"https://www.google.com/maps?q=41.701994,-8.785297",https://pt.wikipedia.org/wiki/Castelo_de_Portuzelo
Castelo de Proença-a-Velha,40.02583333,-7.23833333,"https://www.google.com/maps?q=40.02583333,-7.23833333",https://pt.wikipedia.org/wiki/Castelo_de_Proen%C3%A7a-a-Velha
Castelo de Ródão,39.6474,-7.690158,"https://www.google.com/maps?q=39.6474,-7.690158",https://pt.wikipedia.org/wiki/Castelo_de_R%C3%B3d%C3%A3o
Castelo de Ranhados,40.993519,-7.331245,"https://www.google.com/maps?q=40.993519,-7.331245",https://pt.wikipedia.org/wiki/Castelo_de_Ranhados
Castelo de Rebordãos,41.75156944,-6.83666667,"https://www.google.com/maps?q=41.75156944,-6.83666667",https://pt.wikipedia.org/wiki/Castelo_de_Rebord%C3%A3os
Castelo de Redondo,38.64972222,-7.54333333,"https://www.google.com/maps?q=38.64972222,-7.54333333",https://pt.wikipedia.org/wiki/Castelo_de_Redondo
Castelo de Redondos,40.166815,-8.877056,"https://www.google.com/maps?q=40.166815,-8.877056",https://pt.wikipedia.org/wiki/Castelo_de_Redondos
Castelo de São Cristóvão,38.65923056,-27.21955,"https://www.google.com/maps?q=38.65923056,-27.21955",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Crist%C3%B3v%C3%A3o
Castelo de São Filipe,38.517715,-8.909221,"https://www.google.com/maps?q=38.517715,-8.909221",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Filipe
Castelo de São João Baptista,41.54305556,-8.79027778,"https://www.google.com/maps?q=41.54305556,-8.79027778",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Jo%C3%A3o_Baptista
Castelo de São João do Arade,37.11959722,-8.52255833,"https://www.google.com/maps?q=37.11959722,-8.52255833",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Jo%C3%A3o_do_Arade
Castelo de São Jorge,38.71389,-9.13333,"https://www.google.com/maps?q=38.71389,-9.13333",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Jorge
Castelo de São Luís,38.65923056,-27.21955,"https://www.google.com/maps?q=38.65923056,-27.21955",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Lu%C3%ADs
Castelo de Sagres,37.000853,-8.948395,"https://www.google.com/maps?q=37.000853,-8.948395",https://pt.wikipedia.org/wiki/Castelo_de_Sagres
Castelo de Salir,37.242971,-8.046488,"https://www.google.com/maps?q=37.242971,-8.046488",https://pt.wikipedia.org/wiki/Castelo_de_Salir
Castelo de Salvaterra do Extremo,39.882495880127,-6.91448879241943,"https://www.google.com/maps?q=39.882495880127,-6.91448879241943",https://pt.wikipedia.org/wiki/Castelo_de_Salvaterra_do_Extremo
Castelo de Santa Cruz,38.53159722,-28.62629444,"https://www.google.com/maps?q=38.53159722,-28.62629444",https://pt.wikipedia.org/wiki/Castelo_de_Santa_Cruz
Castelo de Santa Justa,37.439139,-7.766239,"https://www.google.com/maps?q=37.439139,-7.766239",https://pt.wikipedia.org/wiki/Povoado_calcol%C3%ADtico_do_Cerro_do_Castelo
Castelo de Santarém,39.23361111,-8.67666667,"https://www.google.com/maps?q=39.23361111,-8.67666667",https://pt.wikipedia.org/wiki/Castelo_de_Santar%C3%A9m
Castelo de Santiago do Cacém,38.01472222,-8.69833333,"https://www.google.com/maps?q=38.01472222,-8.69833333",https://pt.wikipedia.org/wiki/Castelo_de_Santiago_do_Cac%C3%A9m
Castelo de Santo António,38.401285,-28.255216,"https://www.google.com/maps?q=38.401285,-28.255216",https://pt.wikipedia.org/wiki/Castelo_de_Santo_Ant%C3%B3nio
Castelo de Santo António,38.401285,-28.255216,"https://www.google.com/maps?q=38.401285,-28.255216",https://pt.wikipedia.org/wiki/Castelo_de_Santo_Ant%C3%B3nio
Castelo de Santo Estêvão,41.75904,-7.419558,"https://www.google.com/maps?q=41.75904,-7.419558",https://pt.wikipedia.org/wiki/Castelo_de_Santo_Est%C3%AAv%C3%A3o
Castelo de Seda,39.193100833333,-7.7870058333333,"https://www.google.com/maps?q=39.193100833333,-7.7870058333333",https://pt.wikipedia.org/wiki/Castelo_de_Seda
Castelo de Segura,39.82656,-6.980008,"https://www.google.com/maps?q=39.82656,-6.980008",https://pt.wikipedia.org/wiki/Castelo_de_Segura
Castelo de Sernancelhe,40.90064,-7.49456,"https://www.google.com/maps?q=40.90064,-7.49456",https://pt.wikipedia.org/wiki/Castelo_de_Sernancelhe
Castelo de Serpa,37.943888888889,-7.5983333333333,"https://www.google.com/maps?q=37.943888888889,-7.5983333333333",https://pt.wikipedia.org/wiki/Castelo_de_Serpa
Castelo de Sesimbra,38.45277778,-9.10666667,"https://www.google.com/maps?q=38.45277778,-9.10666667",https://pt.wikipedia.org/wiki/Castelo_de_Sesimbra
Castelo de Silves,37.19098889,-8.43790556,"https://www.google.com/maps?q=37.19098889,-8.43790556",https://pt.wikipedia.org/wiki/Castelo_de_Silves
Castelo de Sintra,38.79254167,-9.38959722,"https://www.google.com/maps?q=38.79254167,-9.38959722",https://pt.wikipedia.org/wiki/Castelo_de_Sintra
Castelo de Sortelha,40.32916667,-7.21694444,"https://www.google.com/maps?q=40.32916667,-7.21694444",https://pt.wikipedia.org/wiki/Castelo_de_Sortelha
Castelo de Soure,40.056947,-8.626103,"https://www.google.com/maps?q=40.056947,-8.626103",https://pt.wikipedia.org/wiki/Castelo_de_Soure
Castelo de Tavira,37.1250381469727,-7.6536979675293,"https://www.google.com/maps?q=37.1250381469727,-7.6536979675293",https://pt.wikipedia.org/wiki/Castelo_de_Tavira
Castelo de Terena,38.62166667,-7.40722222,"https://www.google.com/maps?q=38.62166667,-7.40722222",https://pt.wikipedia.org/wiki/Castelo_de_Terena
Castelo de Tomar,39.603405,-8.417642,"https://www.google.com/maps?q=39.603405,-8.417642",https://pt.wikipedia.org/wiki/Castelo_de_Tomar
Castelo de Torre de Coelheiros,38.412277,-7.836171,"https://www.google.com/maps?q=38.412277,-7.836171",https://pt.wikipedia.org/wiki/Castelo_de_Torre_de_Coelheiros
Castelo de Torres Novas,39.48,-8.54055556,"https://www.google.com/maps?q=39.48,-8.54055556",https://pt.wikipedia.org/wiki/Castelo_de_Torres_Novas
Castelo de Torres Vedras,39.09472222,-9.26111111,"https://www.google.com/maps?q=39.09472222,-9.26111111",https://pt.wikipedia.org/wiki/Castelo_de_Torres_Vedras
Castelo de Trancoso,40.77916667,-7.3475,"https://www.google.com/maps?q=40.77916667,-7.3475",https://pt.wikipedia.org/wiki/Castelo_de_Trancoso
Castelo de Valongo,38.51722222,-7.65111111,"https://www.google.com/maps?q=38.51722222,-7.65111111",https://pt.wikipedia.org/wiki/Castelo_de_Valongo
Castelo de Veiros,38.953203,-7.508294,"https://www.google.com/maps?q=38.953203,-7.508294",https://pt.wikipedia.org/wiki/Castelo_de_Veiros
Castelo de Vermoim,41.42930555555556,-8.451277777777777,"https://www.google.com/maps?q=41.42930555555556,-8.451277777777777",https://pt.wikipedia.org/wiki/Castelo_de_Vermoim
Castelo de Viana do Alentejo,38.33208056,-8.00159722,"https://www.google.com/maps?q=38.33208056,-8.00159722",https://pt.wikipedia.org/wiki/Castelo_de_Viana_do_Alentejo
Castelo de Vide,39.416666666667,-7.45,"https://www.google.com/maps?q=39.416666666667,-7.45",https://pt.wikipedia.org/wiki/Castelo_de_Vide
Castelo de Vila do Touro,40.4182739257813,-7.10652494430542,"https://www.google.com/maps?q=40.4182739257813,-7.10652494430542",https://pt.wikipedia.org/wiki/Castelo_de_Vila_do_Touro
Castelo de Vila Flor,41.306121,-7.151752,"https://www.google.com/maps?q=41.306121,-7.151752",https://pt.wikipedia.org/wiki/Castelo_de_Vila_Flor
Castelo de Vila Nova de Cerveira,41.94055556,-8.74472222,"https://www.google.com/maps?q=41.94055556,-8.74472222",https://pt.wikipedia.org/wiki/Castelo_de_Vila_Nova_de_Cerveira
Castelo de Vila Nova de Milfontes,37.722715,-8.783002,"https://www.google.com/maps?q=37.722715,-8.783002",https://pt.wikipedia.org/wiki/Castelo_de_Vila_Nova_de_Milfontes
Castelo de Vila Verde dos Francos,39.157033,-9.122,"https://www.google.com/maps?q=39.157033,-9.122",https://pt.wikipedia.org/wiki/Castelo_de_Vila_Verde_dos_Francos
Castelo de Vila Viçosa,38.78,-7.415,"https://www.google.com/maps?q=38.78,-7.415",https://pt.wikipedia.org/wiki/Castelo_de_Vila_Vi%C3%A7osa
Castelo de Vilharigues,40.71552,-8.129511,"https://www.google.com/maps?q=40.71552,-8.129511",https://pt.wikipedia.org/wiki/Castelo_de_Vilharigues
Castelo de Vinhais,41.835158,-7.000196,"https://www.google.com/maps?q=41.835158,-7.000196",https://pt.wikipedia.org/wiki/Castelo_de_Vinhais
Castelo do Alandroal,38.701857,-7.403669,"https://www.google.com/maps?q=38.701857,-7.403669",https://pt.wikipedia.org/wiki/Castelo_do_Alandroal
Castelo do Arade,37.11959722,-8.52255833,"https://www.google.com/maps?q=37.11959722,-8.52255833",https://pt.wikipedia.org/wiki/Castelo_do_Arade
Castelo do Crato,39.284608,-7.64291,"https://www.google.com/maps?q=39.284608,-7.64291",https://pt.wikipedia.org/wiki/Castelo_do_Crato
Castelo do Magriço,40.99,-7.393888888888889,"https://www.google.com/maps?q=40.99,-7.393888888888889",https://pt.wikipedia.org/wiki/Castelo_do_Magri%C3%A7o
Castelo do Mau Vizinho,38.704876,-7.852214,"https://www.google.com/maps?q=38.704876,-7.852214",https://pt.wikipedia.org/wiki/Castelo_do_Mau_Vizinho_(%C3%89vora)
Castelo do Mau Vizinho,41.8170585632324,-7.2331428527832,"https://www.google.com/maps?q=41.8170585632324,-7.2331428527832",https://pt.wikipedia.org/wiki/Castelo_do_Mau_Vizinho_(Vila_Real)
Castelo do Neiva,41.624444444444,-8.795,"https://www.google.com/maps?q=41.624444444444,-8.795",https://pt.wikipedia.org/wiki/Castelo_do_Neiva
Castelo do Neiva,41.624444444444,-8.795,"https://www.google.com/maps?q=41.624444444444,-8.795",https://pt.wikipedia.org/wiki/Castelo_do_Neiva
Castelo do Rei Vamba,39.6474,-7.690158,"https://www.google.com/maps?q=39.6474,-7.690158",https://pt.wikipedia.org/wiki/Castelo_do_Rei_Vamba
Castelo do Torrejão,39.293068,-7.423241,"https://www.google.com/maps?q=39.293068,-7.423241",https://pt.wikipedia.org/wiki/Castelo_do_Torrej%C3%A3o
Castelo do Tourão,41.75156944,-6.83666667,"https://www.google.com/maps?q=41.75156944,-6.83666667",https://pt.wikipedia.org/wiki/Castelo_do_Tour%C3%A3o
Castelo dos Moinhos,38.65923056,-27.21955,"https://www.google.com/maps?q=38.65923056,-27.21955",https://pt.wikipedia.org/wiki/Castelo_dos_Moinhos
Castelo Melhor,41.026066,-7.064812,"https://www.google.com/maps?q=41.026066,-7.064812",https://pt.wikipedia.org/wiki/Castelo_Melhor
Castelo Mendo,40.594193,-6.951385,"https://www.google.com/maps?q=40.594193,-6.951385",https://pt.wikipedia.org/wiki/Castelo_Mendo
Castelo Novo,40.076666666667,-7.495,"https://www.google.com/maps?q=40.076666666667,-7.495",https://pt.wikipedia.org/wiki/Castelo_Novo
Castelo Rodrigo,40.875555555556,-6.9638888888889,"https://www.google.com/maps?q=40.875555555556,-6.9638888888889",https://pt.wikipedia.org/wiki/Castelo_Rodrigo
Castelo Romano da Lousa,38.35935278,-7.4032,"https://www.google.com/maps?q=38.35935278,-7.4032",https://pt.wikipedia.org/wiki/Castelo_Romano_da_Lousa
Castelo Velho de Alcoutim,37.48104444,-7.47155278,"https://www.google.com/maps?q=37.48104444,-7.47155278",https://pt.wikipedia.org/wiki/Castelo_Velho_de_Alcoutim
Castelo Velho de Alcoutim,37.48104444,-7.47155278,"https://www.google.com/maps?q=37.48104444,-7.47155278",https://pt.wikipedia.org/wiki/Castelo_Velho_de_Alcoutim
Castelo Velho de Cobres,37.7519493103027,-7.93989992141724,"https://www.google.com/maps?q=37.7519493103027,-7.93989992141724",https://pt.wikipedia.org/wiki/Castelo_Velho_de_Cobres
Castelo Velho do Degebe,38.415134,-7.557619,"https://www.google.com/maps?q=38.415134,-7.557619",https://pt.wikipedia.org/wiki/Castelo_Velho_do_Degebe
Castelo de Sesimbra,38.49086,-9.12498,"https://www.google.com/maps?q=38.49086,-9.12498",https://pt.wikipedia.org/wiki/Castelo_(Sesimbra)
Castelo de Lisboa,38.713611111111,-9.1333333333333,"https://www.google.com/maps?q=38.713611111111,-9.1333333333333",https://pt.wikipedia.org/wiki/Castelo_(Lisboa)
Cavalas,38.64444444,-27.09305556,"https://www.google.com/maps?q=38.64444444,-27.09305556",https://pt.wikipedia.org/wiki/Forte_das_Cavalas_(Vila_de_S%C3%A3o_Sebasti%C3%A3o)
Chagas,38.73194444,-27.05666667,"https://www.google.com/maps?q=38.73194444,-27.05666667",https://pt.wikipedia.org/wiki/Forte_das_Chagas_(Praia_da_Vit%C3%B3ria)
Cidadela de Cascais,38.693917,-9.419476,"https://www.google.com/maps?q=38.693917,-9.419476",https://pt.wikipedia.org/wiki/Cidadela_de_Cascais
Cinco Ribeiras,38.67555556,-27.32888889,"https://www.google.com/maps?q=38.67555556,-27.32888889",https://pt.wikipedia.org/wiki/Forte_das_Cinco_Ribeiras
Colmeal da Torre,40.385,-7.3325,"https://www.google.com/maps?q=40.385,-7.3325",https://pt.wikipedia.org/wiki/Colmeal_da_Torre
Colmeal,40.855502,-7.015113,"https://www.google.com/maps?q=40.855502,-7.015113",https://pt.wikipedia.org/wiki/Colmeal_(Figueira_de_Castelo_Rodrigo)
Crismina,38.72277778,-9.47833333,"https://www.google.com/maps?q=38.72277778,-9.47833333",https://pt.wikipedia.org/wiki/Forte_de_Crismina
D. Luís Caxias,38.704508,-9.267214,"https://www.google.com/maps?q=38.704508,-9.267214",https://pt.wikipedia.org/wiki/Forte_de_D._Lu%C3%ADs_I
Distrito de Castelo Branco,39.824,-7.492,"https://www.google.com/maps?q=39.824,-7.492",https://pt.wikipedia.org/wiki/Distrito_de_Castelo_Branco
Distrito de Viana do Castelo,41.695,-8.83,"https://www.google.com/maps?q=41.695,-8.83",https://pt.wikipedia.org/wiki/Distrito_de_Viana_do_Castelo
Ericeira,38.983729,-9.420555,"https://www.google.com/maps?q=38.983729,-9.420555",https://pt.wikipedia.org/wiki/Forte_do_Milreu
Espírito Santo,38.73111111,-27.05055556,"https://www.google.com/maps?q=38.73111111,-27.05055556",https://pt.wikipedia.org/wiki/Forte_do_Esp%C3%ADrito_Santo
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Fortaleza de Abrantes,39.46445833,-8.19481944,"https://www.google.com/maps?q=39.46445833,-8.19481944",https://pt.wikipedia.org/wiki/Fortaleza_de_Abrantes
Fortaleza de Alcoutim,37.47060278,-7.47189167,"https://www.google.com/maps?q=37.47060278,-7.47189167",https://pt.wikipedia.org/wiki/Fortaleza_de_Alcoutim
Fortaleza de Armação de Pêra,37.1017,-8.35633333,"https://www.google.com/maps?q=37.1017,-8.35633333",https://pt.wikipedia.org/wiki/Fortaleza_de_Arma%C3%A7%C3%A3o_de_P%C3%AAra
Fortaleza de Belixe,37.02733333,-8.98248333,"https://www.google.com/maps?q=37.02733333,-8.98248333",https://pt.wikipedia.org/wiki/Fortaleza_de_Belixe
Fortaleza de Cacela,37.157175,-7.545631,"https://www.google.com/maps?q=37.157175,-7.545631",https://pt.wikipedia.org/wiki/Fortaleza_de_Cacela
Fortaleza de Juromenha,38.738175,-7.239841,"https://www.google.com/maps?q=38.738175,-7.239841",https://pt.wikipedia.org/wiki/Fortaleza_de_Juromenha
Fortaleza de Lagos,37.099017,-8.6683,"https://www.google.com/maps?q=37.099017,-8.6683",https://pt.wikipedia.org/wiki/Fortaleza_de_Lagos
Fortaleza de Nossa Senhora da Conceição do Ilhéu,32.64112,-16.91525,"https://www.google.com/maps?q=32.64112,-16.91525",https://pt.wikipedia.org/wiki/Fortaleza_de_Nossa_Senhora_da_Concei%C3%A7%C3%A3o_do_Ilh%C3%A9u
Fortaleza de Penamacor,40.16694444,-7.16583333,"https://www.google.com/maps?q=40.16694444,-7.16583333",https://pt.wikipedia.org/wiki/Fortaleza_de_Penamacor
Fortaleza de São Tiago do Funchal,32.646711,-16.898558,"https://www.google.com/maps?q=32.646711,-16.898558",https://pt.wikipedia.org/wiki/Fortaleza_de_S%C3%A3o_Tiago_do_Funchal
Fortaleza de São Vicente,37.02305556,-8.99611111,"https://www.google.com/maps?q=37.02305556,-8.99611111",https://pt.wikipedia.org/wiki/Fortaleza_de_S%C3%A3o_Vicente
Fortaleza de Sagres,37.000853,-8.948395,"https://www.google.com/maps?q=37.000853,-8.948395",https://pt.wikipedia.org/wiki/Fortaleza_de_Sagres
Fortaleza de Segura,39.82656,-6.980008,"https://www.google.com/maps?q=39.82656,-6.980008",https://pt.wikipedia.org/wiki/Fortaleza_de_Segura
Fortaleza do Outeiro,41.68302,-6.591998,"https://www.google.com/maps?q=41.68302,-6.591998",https://pt.wikipedia.org/wiki/Fortaleza_do_Outeiro
Forte Conde de Lippe,38.894609,-7.164223,"https://www.google.com/maps?q=38.894609,-7.164223",https://pt.wikipedia.org/wiki/Forte_Conde_de_Lippe
Forte da Ínsua,41.85916667,-8.87472222,"https://www.google.com/maps?q=41.85916667,-8.87472222",https://pt.wikipedia.org/wiki/Forte_da_%C3%8Dnsua
Forte da Ameixoeira,38.786497,-9.152016,"https://www.google.com/maps?q=38.786497,-9.152016",https://pt.wikipedia.org/wiki/Forte_da_Ameixoeira
Forte da Areosa,41.69983333,-8.85591667,"https://www.google.com/maps?q=41.69983333,-8.85591667",https://pt.wikipedia.org/wiki/Forte_da_Areosa
Forte da Arrábida,38.4738,-8.9829,"https://www.google.com/maps?q=38.4738,-8.9829",https://pt.wikipedia.org/wiki/Forte_da_Arr%C3%A1bida
Forte da Arrifana,37.320314,-8.876097,"https://www.google.com/maps?q=37.320314,-8.876097",https://pt.wikipedia.org/wiki/Forte_da_Arrifana
Forte da baía da Salga,38.6475,-27.09611111,"https://www.google.com/maps?q=38.6475,-27.09611111",https://pt.wikipedia.org/wiki/Forte_da_ba%C3%ADa_da_Salga
Forte da Baleeira,37.007857,-8.925973,"https://www.google.com/maps?q=37.007857,-8.925973",https://pt.wikipedia.org/wiki/Forte_da_Baleeira
Forte da Baralha,38.413222222222224,-9.190222222222221,"https://www.google.com/maps?q=38.413222222222224,-9.190222222222221",https://pt.wikipedia.org/wiki/Forte_da_Baralha
Forte da Barra de Aveiro,40.64525556,-8.73284722,"https://www.google.com/maps?q=40.64525556,-8.73284722",https://pt.wikipedia.org/wiki/Forte_da_Barra_de_Aveiro
Forte da Cresmina,38.72277778,-9.47833333,"https://www.google.com/maps?q=38.72277778,-9.47833333",https://pt.wikipedia.org/wiki/Forte_da_Cresmina
Forte da Ericeira,38.983729,-9.420555,"https://www.google.com/maps?q=38.983729,-9.420555",https://pt.wikipedia.org/wiki/Forte_da_Ericeira
Forte da Giribita,38.697392,-9.282547,"https://www.google.com/maps?q=38.697392,-9.282547",https://pt.wikipedia.org/wiki/Forte_da_Giribita
Forte da Graça,38.894609,-7.164223,"https://www.google.com/maps?q=38.894609,-7.164223",https://pt.wikipedia.org/wiki/Forte_da_Gra%C3%A7a
Forte da Greta (Vila de São Sebastião),38.64361111,-27.07722222,"https://www.google.com/maps?q=38.64361111,-27.07722222",https://pt.wikipedia.org/wiki/Forte_da_Greta_(Vila_de_S%C3%A3o_Sebasti%C3%A3o)
Forte da Greta,38.51968333,-28.62013333,"https://www.google.com/maps?q=38.51968333,-28.62013333",https://pt.wikipedia.org/wiki/Forte_da_Greta
Forte da Igreja (São Mateus da Calheta),38.655,-27.27222222,"https://www.google.com/maps?q=38.655,-27.27222222",https://pt.wikipedia.org/wiki/Forte_da_Igreja_(S%C3%A3o_Mateus_da_Calheta)
Forte da Ilha de Fora,37.828403888888886,-8.790983055555555,"https://www.google.com/maps?q=37.828403888888886,-8.790983055555555",https://pt.wikipedia.org/wiki/Forte_da_Ilha_de_Fora
Forte da Ilha do Pessegueiro,37.828403888888886,-8.790983055555555,"https://www.google.com/maps?q=37.828403888888886,-8.790983055555555",https://pt.wikipedia.org/wiki/Forte_da_Ilha_do_Pessegueiro
Forte da Laginha,38.65222222,-27.16222222,"https://www.google.com/maps?q=38.65222222,-27.16222222",https://pt.wikipedia.org/wiki/Forte_da_Laginha
Forte da Má Ferramenta,38.65638889,-27.26611111,"https://www.google.com/maps?q=38.65638889,-27.26611111",https://pt.wikipedia.org/wiki/Forte_da_M%C3%A1_Ferramenta
Forte da Maré,38.7314,-27.0503,"https://www.google.com/maps?q=38.7314,-27.0503",https://pt.wikipedia.org/wiki/Forte_da_Mar%C3%A9
Forte da Meia Praia,37.11744167,-8.6474,"https://www.google.com/maps?q=37.11744167,-8.6474",https://pt.wikipedia.org/wiki/Forte_da_Meia_Praia
Forte da Poça,38.702247,-9.393283,"https://www.google.com/maps?q=38.702247,-9.393283",https://pt.wikipedia.org/wiki/Forte_da_Po%C3%A7a
Forte da Ponta da Bandeira,37.099017,-8.6683,"https://www.google.com/maps?q=37.099017,-8.6683",https://pt.wikipedia.org/wiki/Forte_da_Ponta_da_Bandeira
Forte da Ponta do Guincho,38.697392,-9.282547,"https://www.google.com/maps?q=38.697392,-9.282547",https://pt.wikipedia.org/wiki/Forte_da_Ponta_do_Guincho
Forte da Prainha,36.95116667,-25.1085,"https://www.google.com/maps?q=36.95116667,-25.1085",https://pt.wikipedia.org/wiki/Forte_da_Prainha
Forte da Rua Longa,38.79944444,-27.24527778,"https://www.google.com/maps?q=38.79944444,-27.24527778",https://pt.wikipedia.org/wiki/Forte_da_Rua_Longa
Forte da Salga,38.6475,-27.09611111,"https://www.google.com/maps?q=38.6475,-27.09611111",https://pt.wikipedia.org/wiki/Forte_da_Salga
Forte da Vinha,41.69983333,-8.85591667,"https://www.google.com/maps?q=41.69983333,-8.85591667",https://pt.wikipedia.org/wiki/Forte_da_Vinha
Forte das Caninas,38.64277778,-27.08305556,"https://www.google.com/maps?q=38.64277778,-27.08305556",https://pt.wikipedia.org/wiki/Forte_das_Caninas
Forte das Cavalas,38.64444444,-27.09305556,"https://www.google.com/maps?q=38.64444444,-27.09305556",https://pt.wikipedia.org/wiki/Forte_das_Cavalas
Forte das Chagas,38.73194444,-27.05666667,"https://www.google.com/maps?q=38.73194444,-27.05666667",https://pt.wikipedia.org/wiki/Forte_das_Chagas
Forte das Cinco Ribeiras,38.67555556,-27.32888889,"https://www.google.com/maps?q=38.67555556,-27.32888889",https://pt.wikipedia.org/wiki/Forte_das_Cinco_Ribeiras
Forte das Maias,38.68527778,-9.30444444,"https://www.google.com/maps?q=38.68527778,-9.30444444",https://pt.wikipedia.org/wiki/Forte_das_Maias
Forte de Albarquel,38.51111667,-8.91325,"https://www.google.com/maps?q=38.51111667,-8.91325",https://pt.wikipedia.org/wiki/Forte_de_Albarquel
Forte de Alvor,37.12926667,-8.59363611,"https://www.google.com/maps?q=37.12926667,-8.59363611",https://pt.wikipedia.org/wiki/Forte_de_Alvor
Forte de Azevedo,41.951749,-8.742041,"https://www.google.com/maps?q=41.951749,-8.742041",https://pt.wikipedia.org/wiki/Forte_de_Azevedo
Forte de Crismina,38.72277778,-9.47833333,"https://www.google.com/maps?q=38.72277778,-9.47833333",https://pt.wikipedia.org/wiki/Forte_de_Crismina
Forte de D. Carlos I,38.786497,-9.152016,"https://www.google.com/maps?q=38.786497,-9.152016",https://pt.wikipedia.org/wiki/Forte_de_D._Carlos_I
Forte de Esposende,41.54305556,-8.79027778,"https://www.google.com/maps?q=41.54305556,-8.79027778",https://pt.wikipedia.org/wiki/Forte_de_Esposende
Forte de Leça da Palmeira,41.18761111,-8.702275,"https://www.google.com/maps?q=41.18761111,-8.702275",https://pt.wikipedia.org/wiki/Forte_de_Le%C3%A7a_da_Palmeira
Forte de Lovelhe,41.951749,-8.742041,"https://www.google.com/maps?q=41.951749,-8.742041",https://pt.wikipedia.org/wiki/Forte_de_Lovelhe
Forte de Monsanto,38.734008,-9.189761,"https://www.google.com/maps?q=38.734008,-9.189761",https://pt.wikipedia.org/wiki/Forte_de_Monsanto
Forte de Nossa Senhora da Assunção,41.34176389,-8.75183611,"https://www.google.com/maps?q=41.34176389,-8.75183611",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_da_Assun%C3%A7%C3%A3o
Forte de Nossa Senhora da Conceição,38.700837,-9.413432,"https://www.google.com/maps?q=38.700837,-9.413432",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_da_Concei%C3%A7%C3%A3o
